video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd
vid_1481,50:41.0,9895,,449,16010.7577,27.14977234,790716,Tech,Desktop,CA,156.0351908
vid_4831,50:41.0,10251,997,184,32461.23666,11.44452069,514846,Education,Mobile,CA,226.7496604
vid_2370,50:41.0,9864,1321,102,38969.11117,9.801880913,744716,Tech,Tablet,AU,259.5741841
vid_4742,50:41.0,9848,,268,30549.96485,22.37216253,107210,Gaming,Tablet,IN,220.2625106
vid_3948,50:41.0,10063,1322,177,35700.93086,3.934012871,281798,Tech,Tablet,CA,246.5093384
vid_3284,50:41.0,9817,304,442,39651.00643,20.69659566,180604,Tech,Desktop,US,250.9082777
vid_644,50:41.0,9971,203,401,33420.41759,6.463946351,509731,Tech,Tablet,CA,219.8957408
vid_2240,50:41.0,10107,746,239,28824.87109,12.82566704,440569,Tech,Tablet,CA,205.4868676
vid_2715,50:41.0,9867,,78,15421.27281,22.23034634,78437,Lifestyle,TV,DE,143.1586752
vid_2900,50:41.0,9919,1655,358,54061.33753,19.28405376,930923,Lifestyle,Desktop,US,341.1541333
vid_1482,50:41.0,9916,1649,261,26882.97917,27.90200855,29057,Tech,Mobile,DE,211.2348646
vid_2674,50:41.0,10091,577,445,47856.62167,12.50926269,525729,Education,Mobile,US,295.7653004
vid_2014,50:41.0,9966,698,89,24550.39205,9.50111206,30460,Gaming,TV,DE,181.1969224
vid_1647,50:41.0,9875,730,327,45390.54364,22.84626989,335733,Entertainment,Tablet,CA,283.615
vid_2319,50:41.0,10065,797,137,20829.10316,3.226763715,321947,Music,Tablet,CA,166.6951429
vid_2277,50:41.0,10058,659,486,59989.89845,19.05913517,692105,Gaming,Mobile,AU,354.9101681
vid_2319,50:41.0,9969,228,246,43578.10513,29.91297562,89379,Education,Tablet,UK,265.5397446
vid_3496,50:41.0,10045,898,141,,17.34713775,806149,Education,Tablet,UK,346.2893926
vid_4000,50:41.0,9842,1540,348,52249.35308,27.39910067,897567,Lifestyle,Tablet,CA,330.0618486
vid_1368,50:41.0,10116,1360,476,17965.38945,4.373718617,218972,Tech,Mobile,IN,168.9627842
vid_659,50:41.0,9865,705,260,35547.40158,8.753953084,495372,Lifestyle,Mobile,IN,235.5758152
vid_4497,50:41.0,9887,326,455,57589.04496,22.27964788,352937,Entertainment,Desktop,CA,336.4440852
vid_12,50:41.0,9912,395,189,44077.77358,7.774763101,443900,Entertainment,Desktop,AU,269.4890656
vid_3719,50:41.0,9994,1866,301,41744.42804,25.32312172,415005,Gaming,Mobile,CA,286.1232558
vid_4034,50:41.0,10101,502,277,58870.19203,27.4408907,242710,Lifestyle,Desktop,UK,343.5647482
vid_2303,50:41.0,10001,1736,485,57545.65841,8.272952364,792179,Music,Mobile,UK,361.5833099
vid_2018,50:41.0,9931,1042,56,56910.82088,13.07551999,700235,Education,Tablet,US,338.9242215
vid_4951,50:41.0,9949,378,462,50611.8213,21.08421012,878280,Music,Desktop,IN,304.8868135
vid_3646,50:41.0,9915,785,341,,4.723761289,4125,Music,Desktop,CA,209.3121359
vid_2952,50:41.0,9790,,461,37898.28104,14.58506698,261189,Gaming,Desktop,US,252.5073497
vid_4056,50:41.0,9721,1021,175,48701.96269,20.08230444,287341,Tech,Tablet,US,300.8134447
vid_636,50:41.0,10158,1600,198,29915.84736,10.45098,532972,Music,TV,AU,224.8693615
vid_4883,50:41.0,9708,818,168,25865.53869,22.02310797,920304,Education,Mobile,AU,189.4732299
vid_2950,50:41.0,9884,685,444,20681.03206,27.5531133,470285,Tech,Desktop,IN,168.405509
vid_445,50:41.0,9990,1309,67,,10.75849343,679369,Entertainment,Tablet,DE,213.9286239
vid_3704,50:41.0,10051,380,,39157.98631,21.95456752,313073,Entertainment,Mobile,DE,245.1281889
vid_2864,50:41.0,9963,1954,258,27583.51532,5.55974911,269907,Entertainment,Tablet,IN,219.9730361
vid_2622,50:41.0,9999,1038,180,44133.17863,15.52818387,741142,Music,Desktop,IN,281.1003603
vid_4385,50:41.0,9993,674,293,23880.81113,26.89836844,210760,Music,TV,AU,181.2745633
vid_129,50:41.0,10066,202,494,19988.0705,28.65104052,188745,Music,Tablet,DE,158.6446849
vid_3474,50:41.0,10046,1301,320,,28.34615152,44422,Education,Desktop,US,197.0544389
vid_3374,50:41.0,9939,270,302,39918.24311,4.045147995,811396,Gaming,Tablet,CA,249.8132432
vid_1803,50:41.0,10070,785,85,38135.29399,12.12117901,256755,Gaming,Tablet,UK,247.2118584
vid_1495,50:41.0,10120,1041,87,60562.44699,26.76041873,764240,Entertainment,Desktop,DE,357.640328
vid_600,50:41.0,9778,1469,480,43773.41286,13.14846746,724497,Lifestyle,Tablet,IN,290.8166894
vid_3121,50:41.0,9937,1950,495,28114.58891,6.941023587,907839,Tech,Mobile,US,226.3459844
vid_1261,50:41.0,10138,439,489,27843.53671,8.095698685,660652,Entertainment,Mobile,UK,200.0421747
vid_1367,50:41.0,9854,1510,,49617.62764,3.406214259,38617,Gaming,Desktop,UK,316.1357734
vid_1417,50:41.0,10076,1596,55,40137.17341,20.15718781,757674,Lifestyle,TV,CA,270.1043749
vid_1649,50:41.0,9972,796,403,53744.76904,5.398925584,504340,Tech,Tablet,DE,325.9473059
vid_636,50:41.0,9776,1687,,57270.8894,19.04878599,88926,Lifestyle,Tablet,UK,357.8436991
vid_4980,50:41.0,9913,1173,299,32203.37523,16.35595213,200806,Lifestyle,Tablet,AU,228.7743702
vid_2151,50:41.0,9918,956,385,16729.77173,21.09002303,622944,Tech,Desktop,AU,153.5980232
vid_59,50:41.0,9980,1925,145,46160.7648,2.661437518,200308,Education,Desktop,AU,305.2041143
vid_3067,50:41.0,9893,708,279,35253.13452,29.18434886,888133,Music,Mobile,IN,234.7124954
vid_3846,50:41.0,9834,823,326,38260.2777,11.64027553,740498,Entertainment,Desktop,DE,251.3667171
vid_2688,50:41.0,9887,1512,240,,7.577991094,933902,Gaming,Tablet,IN,277.3688406
vid_1296,50:41.0,10117,1528,326,58040.42811,29.30462656,406650,Lifestyle,Desktop,DE,358.2125666
vid_2687,50:41.0,10047,1975,202,47568.89796,18.05891633,469486,Entertainment,TV,DE,314.0309513
vid_3960,50:41.0,10185,268,88,,19.27476742,316907,Entertainment,Tablet,UK,253.3874369
vid_2457,50:41.0,9913,1776,197,57801.78169,13.22019659,564986,Lifestyle,Desktop,UK,358.0698343
vid_4604,50:41.0,9929,1803,336,58089.57808,27.81505076,706056,Education,Mobile,UK,362.3631274
vid_1439,50:41.0,9967,567,112,26130.11576,18.89515121,731625,Education,Tablet,US,186.7935626
vid_1302,50:41.0,10029,1614,189,,20.89358787,965780,Education,Mobile,US,244.191706
vid_2513,50:41.0,9991,266,85,56469.2729,18.09006449,881661,Lifestyle,Desktop,US,324.3161993
vid_4841,50:41.0,10053,1892,,51824.37472,25.04716857,374843,Education,Tablet,IN,334.7435554
vid_4690,50:41.0,10005,1899,313,33400.42378,20.35056718,732373,Gaming,Mobile,UK,247.6158951
vid_3379,50:41.0,9979,1932,410,19524.66766,15.82086007,614334,Gaming,TV,CA,184.2970334
vid_1293,50:41.0,9899,1068,483,42108.82259,11.48304743,649581,Lifestyle,Tablet,US,276.7588105
vid_1496,50:41.0,10144,1643,425,34355.25074,3.935190892,96537,Tech,Tablet,DE,250.3667268
vid_1098,50:41.0,9981,900,465,37052.34174,24.32672772,547859,Tech,Tablet,UK,250.1502558
vid_2316,50:41.0,10005,,145,50740.27251,21.44504793,616422,Gaming,Mobile,DE,317.334084
vid_1952,50:41.0,9840,,199,43017.36141,29.11150407,302754,Gaming,Tablet,UK,278.4144434
vid_4576,50:41.0,10114,1808,347,37424.33821,26.39824449,567638,Lifestyle,Mobile,US,266.175037
vid_1307,50:41.0,10082,873,389,37054.76579,7.706367532,96497,Tech,Desktop,IN,248.9176365
vid_1501,50:41.0,9913,1017,194,37954.10753,22.38166355,398138,Gaming,Tablet,AU,251.4005038
vid_1378,50:41.0,9877,966,,28964.94823,14.15630262,381389,Education,TV,AU,209.9503953
vid_1330,50:41.0,10009,1996,118,30487.20421,18.52792208,571287,Education,Tablet,UK,232.2178986
vid_1076,50:41.0,9892,1733,296,33212.13734,24.99168313,304663,Music,Desktop,UK,242.9941521
vid_3908,50:41.0,9867,801,142,47216.9289,20.74290257,801220,Music,Tablet,US,290.2245172
vid_4602,50:41.0,10052,791,485,48535.47974,19.67865758,429981,Tech,Tablet,IN,303.1281832
vid_1124,50:41.0,10114,757,394,29232.6282,5.809592356,910038,Entertainment,Mobile,CA,210.2988262
vid_1669,50:41.0,10021,1433,90,20929.1584,6.846548798,253455,Gaming,Mobile,IN,177.0609501
vid_3311,50:41.0,10134,1449,123,45829.60228,11.98096375,673524,Education,Desktop,IN,295.8859358
vid_2001,50:41.0,9912,1590,420,41364.41761,29.0096096,223967,Tech,Tablet,CA,281.2060165
vid_676,50:41.0,10021,1162,170,53662.56395,22.30616169,324976,Entertainment,Desktop,IN,328.1009742
vid_2113,50:41.0,9735,922,57,16195.84257,29.32592728,814816,Music,Tablet,AU,143.9054717
vid_3968,50:41.0,10069,381,180,46514.85607,16.88830884,858806,Education,Tablet,CA,281.4015006
vid_2318,50:41.0,9854,1785,416,40342.73825,10.01762312,164643,Music,Desktop,IN,279.3698542
vid_4483,50:41.0,9920,880,97,37109.1212,20.21491519,180644,Education,Desktop,UK,243.431418
vid_233,50:41.0,9995,1199,141,58032.25092,28.08168257,497607,Gaming,TV,CA,348.7040479
vid_1633,50:41.0,9924,1329,149,16839.77199,24.32761376,928279,Tech,TV,US,156.502553
vid_994,50:41.0,9926,1169,358,19073.26465,16.53829993,747119,Gaming,Mobile,AU,167.8850349
vid_4176,50:41.0,9966,805,269,33881.62738,23.47664849,750276,Tech,Mobile,AU,230.1221344
vid_1557,50:41.0,9846,570,392,33570.39584,26.98130073,645358,Education,TV,IN,226.1045916
vid_4035,50:41.0,9983,664,364,,21.22672001,163040,Tech,Desktop,US,202.1872135
vid_1825,50:41.0,9821,1824,477,40148.21166,24.94441007,258726,Entertainment,Desktop,UK,279.9995439
vid_1150,50:41.0,10071,249,386,30977.43488,17.80615235,394740,Lifestyle,Tablet,US,209.4320589
vid_4935,50:41.0,10082,914,186,,6.865416982,228407,Lifestyle,TV,US,156.7507315
vid_3569,50:41.0,10143,,,46261.64384,12.79250195,784866,Entertainment,Desktop,IN,306.1165097
vid_4258,50:41.0,10153,1202,470,33811.36696,23.5223063,974861,Lifestyle,Mobile,AU,241.0432693
vid_1878,50:41.0,10082,1087,447,22504.04361,28.6783497,654562,Gaming,TV,US,184.9926974
vid_2813,50:41.0,9960,1951,66,16383.68991,28.06912401,600153,Lifestyle,Tablet,CA,163.8038948
vid_2441,50:41.0,10006,537,199,51478.38511,11.53054826,577676,Lifestyle,Tablet,US,307.4817672
vid_1082,50:41.0,9961,790,439,39847.25415,8.430372768,339317,Entertainment,Tablet,DE,260.8852823
vid_2757,50:41.0,10073,1331,242,17204.42461,9.13129442,663164,Lifestyle,Desktop,IN,160.6308678
vid_4577,50:41.0,10011,1465,475,,16.42730744,545758,Gaming,Mobile,DE,363.1032523
vid_2897,50:41.0,9978,1618,103,18806.62267,17.31866893,884649,Tech,Desktop,DE,170.2332285
vid_2098,50:41.0,10009,521,436,20841.5089,29.47434628,811976,Entertainment,Desktop,IN,166.8571573
vid_996,50:41.0,10088,702,339,42808.66852,6.075916262,174985,Lifestyle,Tablet,IN,272.2774737
vid_4861,50:41.0,9951,1546,137,19658.6758,21.57234498,64683,Lifestyle,Tablet,US,173.4564634
vid_1302,50:41.0,9978,914,107,21358.53783,27.24314325,236386,Tech,TV,IN,170.233177
vid_3993,50:41.0,10101,1893,389,38630.38657,4.670103099,174856,Entertainment,TV,AU,273.9760537
vid_1287,50:41.0,10088,317,373,19664.2056,7.496163957,109489,Tech,TV,UK,157.1293168
vid_4572,50:41.0,10009,1591,423,44712.26463,24.72252602,656350,Gaming,Tablet,CA,297.5637182
vid_1801,50:41.0,9916,650,354,50334.68573,10.84746903,519642,Tech,Tablet,DE,306.2270308
vid_1389,50:41.0,9752,239,,18712.55585,22.29940787,786648,Education,Tablet,US,143.9999098
vid_743,50:41.0,10034,1953,87,55841.11382,29.14395262,312340,Gaming,TV,IN,350.6082058
vid_4335,50:41.0,10057,1295,489,,17.10215596,843985,Music,TV,US,242.2534859
vid_3812,50:41.0,10129,1133,418,31059.75866,21.20236113,68529,Music,TV,DE,225.8659948
vid_4535,50:41.0,9860,1841,,53771.71314,2.325923868,242150,Music,TV,CA,339.3781515
vid_2065,50:41.0,10145,1043,356,19467.24093,11.59245894,372712,Music,Tablet,UK,168.6835451
vid_1016,50:41.0,9859,863,114,15109.22012,15.98866248,849296,Gaming,Mobile,AU,139.3942654
vid_3942,50:41.0,10071,368,203,24396.6803,14.06080678,184464,Gaming,TV,US,177.3068661
vid_290,50:41.0,9974,1401,111,52780.4468,17.87928933,686641,Education,TV,DE,326.7910363
vid_1100,50:41.0,10002,1964,146,56541.33678,4.024558253,508902,Music,Desktop,UK,354.945814
vid_1758,50:41.0,9971,764,489,57472.47007,3.603200593,380966,Lifestyle,Desktop,DE,344.444592
vid_4809,50:41.0,9997,995,254,35441.12319,23.46382702,516348,Music,Mobile,US,240.6437419
vid_3870,50:41.0,10091,1246,,32908.49288,18.53037925,376070,Music,Desktop,CA,234.3495486
vid_3130,50:41.0,9968,643,262,45001.64398,10.49304372,638187,Entertainment,TV,DE,279.6536077
vid_1036,50:41.0,9965,1726,,39460.77227,10.37287569,824395,Entertainment,TV,IN,275.2229651
vid_2878,50:41.0,9964,1475,176,34208.77391,7.931651259,148861,Education,Desktop,US,241.5711599
vid_3961,50:41.0,9852,1722,312,18775.45062,28.17220347,108446,Gaming,Tablet,CA,174.8093985
vid_358,50:41.0,10149,1665,113,15642.55397,4.274811365,983784,Music,TV,CA,157.18677
vid_1193,50:41.0,10168,894,,48662.79446,18.11185048,72943,Music,Mobile,CA,302.3390857
vid_1978,50:41.0,10050,730,309,36321.11765,26.64320132,566107,Tech,TV,AU,241.459314
vid_816,50:41.0,9942,1150,78,,27.39507694,715664,Music,Tablet,DE,214.8196019
vid_3686,50:41.0,10010,1527,476,45255.02707,22.9503009,172438,Education,TV,UK,299.9387406
vid_2329,50:41.0,9920,923,139,26100.33949,13.73932755,254100,Gaming,Desktop,IN,192.9910487
vid_2229,50:41.0,9775,220,110,26782.87557,23.64996952,754769,Music,Mobile,AU,182.8722406
vid_611,50:41.0,9950,876,361,50237.33166,17.58011382,426582,Gaming,Desktop,IN,309.9498579
vid_224,50:41.0,10153,371,221,55606.1417,23.46274207,917311,Entertainment,Desktop,US,325.233172
vid_206,50:41.0,9802,1334,221,48574.3512,19.55500169,691519,Music,TV,IN,306.8041171
vid_4552,50:41.0,9950,1324,491,23314.75635,11.13299886,572735,Lifestyle,Tablet,US,192.9567057
vid_347,50:41.0,10147,1460,277,35156.46633,11.26625709,23021,Entertainment,Mobile,AU,248.4707039
vid_1600,50:41.0,9918,966,111,18218.93889,9.325558595,721496,Education,Tablet,US,156.0812939
vid_853,50:41.0,10014,,93,33698.00782,27.252126,530350,Gaming,Desktop,IN,225.1925269
vid_696,50:41.0,10007,457,171,15363.0389,2.151794803,336050,Lifestyle,Tablet,CA,135.3636553
vid_2517,50:41.0,10077,1444,177,34525.68199,14.58105325,820041,Tech,Tablet,UK,243.1383882
vid_283,50:41.0,9824,674,286,17659.03316,24.71538818,423967,Entertainment,Mobile,AU,150.9409012
vid_2079,50:41.0,9888,1138,213,29002.32158,14.31623319,949226,Entertainment,Desktop,AU,211.4729591
vid_117,50:41.0,10118,920,223,22692.98383,29.05674718,385591,Entertainment,Tablet,DE,179.3507822
vid_3917,50:41.0,9961,1406,236,53614.58828,8.829977544,259145,Entertainment,Desktop,CA,332.8902468
vid_1566,50:41.0,9965,1048,303,26137.85153,12.62595932,600348,Education,Desktop,US,198.3695131
vid_2095,50:41.0,10102,983,115,20263.06582,22.45230223,357592,Lifestyle,Desktop,IN,167.03805
vid_3345,50:41.0,9892,1160,189,19578.31045,18.24584111,485107,Education,Mobile,CA,167.0295892
vid_3256,50:41.0,9874,1525,197,37844.4764,6.52351516,406644,Entertainment,Tablet,DE,259.4631757
vid_319,50:41.0,10060,1748,382,55986.33909,14.41408207,39419,Entertainment,Tablet,US,352.9752074
vid_3667,50:41.0,9968,1226,57,49797.45432,24.01070876,20087,Entertainment,TV,UK,308.7604458
vid_2957,50:41.0,10166,913,327,21179.0564,17.94261886,517853,Entertainment,Desktop,IN,174.1305894
vid_3495,50:41.0,10012,663,279,37480.09296,10.46269881,298458,Music,Tablet,IN,245.0581764
vid_864,50:41.0,9960,1057,,54711.30827,12.4096152,658101,Tech,TV,IN,330.7509372
vid_1084,50:41.0,9920,1375,123,,13.80352842,337120,Music,Mobile,UK,232.472333
vid_4415,50:41.0,10094,792,,29212.7784,18.42686134,997365,Tech,Tablet,UK,208.2448017
vid_3528,50:41.0,9990,1648,78,28426.80763,11.85780248,838871,Lifestyle,TV,DE,215.7363952
vid_1798,50:41.0,10065,1133,62,43952.05868,23.97825081,453289,Music,TV,IN,280.1950406
vid_407,50:41.0,10003,948,292,30426.8835,19.40657152,197546,Entertainment,Mobile,IN,216.8805062
vid_3778,50:41.0,10062,967,145,47758.09278,23.38534807,291631,Lifestyle,Desktop,US,296.6965428
vid_3657,50:41.0,9975,1236,492,31259.57821,28.7338406,292497,Entertainment,Tablet,IN,229.047812
vid_4649,50:41.0,9742,791,122,32098.95007,22.34358031,256387,Gaming,Desktop,CA,217.7833469
vid_3477,50:41.0,10011,1681,,34196.44237,26.42002217,687695,Entertainment,Desktop,US,244.3360137
vid_3334,50:41.0,9985,1330,219,54583.95571,3.276737947,585430,Gaming,Tablet,DE,335.9869898
vid_3656,50:41.0,9815,764,163,45419.08296,10.25854791,624947,Gaming,Desktop,AU,281.2025703
vid_4513,50:41.0,9985,1792,120,39437.837,29.8930701,332304,Music,Desktop,IN,270.8190816
vid_3401,50:41.0,9824,1117,194,35375.48436,14.79490489,142880,Entertainment,Tablet,AU,240.4985032
vid_3736,50:41.0,9901,1910,223,25389.08651,14.97140613,571267,Gaming,Desktop,AU,207.946478
vid_1220,50:41.0,9873,571,198,36584.06285,9.826170545,307085,Gaming,TV,IN,237.1361539
vid_1000,50:41.0,10100,568,303,35177.54479,8.116443621,486566,Entertainment,TV,IN,233.4409435
vid_863,50:41.0,9983,955,465,22207.82093,22.74008446,72050,Gaming,Mobile,UK,181.120958
vid_539,50:41.0,10032,959,176,48022.81483,24.32604205,904067,Entertainment,Tablet,AU,298.1835816
vid_4640,50:41.0,10111,1946,306,48776.28091,6.493063711,448541,Music,Mobile,DE,321.3457179
vid_3393,50:41.0,10022,340,437,51770.37048,29.14347512,128077,Entertainment,Desktop,AU,309.6463904
vid_732,50:41.0,10166,1608,455,28818.31841,12.50371049,201559,Music,Desktop,UK,224.2913537
vid_1355,50:41.0,10083,1983,242,49229.57004,5.672549534,498959,Gaming,TV,UK,322.8728162
vid_291,50:41.0,10150,422,,45981.89819,26.35239798,471876,Entertainment,Mobile,US,279.6030785
vid_1078,50:41.0,10111,510,169,15571.23435,12.15983207,506158,Music,Desktop,AU,137.763636
vid_793,50:41.0,9817,1098,69,36172.97728,27.27677062,784412,Music,TV,DE,241.7468605
vid_1826,50:41.0,10222,298,420,20990.509,7.387378658,49972,Music,Tablet,AU,164.5616601
vid_4992,50:41.0,10073,1303,,40429.86567,17.04097966,306258,Gaming,Desktop,US,267.3093125
vid_1297,50:41.0,10054,1923,183,57520.6616,7.543244568,897378,Gaming,Tablet,AU,359.7650669
vid_2459,50:41.0,9993,380,70,30199.09412,29.45895932,909932,Tech,Mobile,AU,202.1764728
vid_2694,50:41.0,10131,1213,,30172.14221,4.849805952,619239,Gaming,TV,UK,220.9182853
vid_2681,50:41.0,9900,477,139,16246.46939,7.657361933,616610,Entertainment,Tablet,UK,138.7648596
vid_647,50:41.0,10008,1644,268,17846.50208,9.550044696,298404,Gaming,Desktop,AU,169.1458018
vid_2850,50:41.0,10035,724,420,24665.40589,29.36304623,550602,Music,Mobile,IN,188.2345612
vid_4632,50:41.0,9951,835,115,54823.5843,26.04695242,651155,Lifestyle,Mobile,AU,326.64435
vid_3273,50:41.0,10014,1144,245,22749.71769,26.26127125,40917,Tech,Tablet,IN,183.3044638
vid_635,50:41.0,9954,696,416,43283.65579,13.22140535,442341,Tech,TV,DE,275.0389275
vid_1543,50:41.0,9921,1827,306,19580.39541,25.40333131,950838,Education,Tablet,DE,180.6654044
vid_27,50:41.0,9853,1393,85,50926.39746,9.536513942,698808,Education,TV,AU,316.835227
vid_3223,50:41.0,10039,1115,200,52018.23166,16.42122192,215938,Education,TV,DE,320.150313
vid_3425,50:41.0,9949,,425,21105.13162,7.067628762,157761,Lifestyle,Desktop,CA,183.8747542
vid_1832,50:41.0,10278,1182,239,,25.62154175,867803,Music,Desktop,UK,182.1009759
vid_369,50:41.0,10086,1285,320,17349.68801,23.19876016,907419,Lifestyle,Tablet,US,161.9334476
vid_184,50:41.0,10111,1838,184,24416.23485,16.53820163,54777,Music,TV,US,202.5463206
vid_1639,50:41.0,10164,1232,355,27209.53066,14.84656199,547080,Lifestyle,Mobile,CA,208.515066
vid_3333,50:41.0,10138,262,152,44333.94582,5.414031529,536601,Education,Tablet,US,268.9524977
vid_982,50:41.0,9961,1651,206,40169.32731,18.96165703,140009,Music,Mobile,CA,273.197365
vid_4591,50:41.0,9922,1393,100,43552.52196,18.05748489,168794,Education,Desktop,UK,282.6881553
vid_3257,50:41.0,9828,1822,490,56484.71421,12.49951852,860364,Entertainment,Tablet,CA,357.2441017
vid_1656,50:41.0,10147,1668,77,47247.66506,15.5158556,755229,Entertainment,TV,US,305.6125905
vid_3546,50:41.0,10164,355,80,23146.43276,28.16061667,655251,Tech,TV,IN,169.5596161
vid_142,50:41.0,10061,1699,387,53679.06372,13.12039997,741305,Gaming,Mobile,AU,341.3464423
vid_2975,50:41.0,10135,1984,91,50089.57409,9.226677027,965992,Gaming,Desktop,UK,324.6201735
vid_1907,50:41.0,9906,1395,250,50363.56856,2.736747465,795852,Music,TV,US,317.3281888
vid_4344,50:41.0,9971,369,335,51146.15436,18.05868613,996469,Gaming,TV,IN,305.1830945
vid_620,50:41.0,9885,1155,249,40355.41816,18.69089965,478193,Education,Desktop,IN,265.8928365
vid_3840,50:41.0,9916,719,94,56593.4445,23.32659069,69387,Lifestyle,TV,DE,332.451388
vid_274,50:41.0,9919,739,109,,14.4256717,561895,Lifestyle,Desktop,AU,291.6971306
vid_3038,50:41.0,9957,225,191,28741.50152,17.72432525,395506,Entertainment,Mobile,US,194.5326563
vid_184,50:41.0,10044,1379,151,,26.56350449,67138,Gaming,Tablet,CA,233.9838271
vid_4432,50:41.0,10110,1374,194,42146.94489,27.75967203,326352,Tech,TV,DE,278.3301174
vid_972,50:41.0,9980,321,355,34189.55701,29.23338352,364402,Education,TV,UK,224.8062589
vid_3671,50:41.0,9965,1649,248,37554.72009,13.59537215,552376,Lifestyle,Mobile,IN,261.5790416
